X17753;X17754;X17755;X17756;X17757;X17758;X17760;X17761;X17762;X17763;X17764;X17765;X17766;X17767;X17768;X17769;X17770;X17771;X17772;X17773;X17774;X17775;X17776;X17777;X17778
MGC26963;1.985142;2.005987;2.077666;1.097295;0.112465;1.065951;1.003254;1.681527;1.305135;9.382574;1.682872;1.147971;2.238321;4.763141;1.645124;0.255877;3.365453;0.233645;4.040136;2.969829;2.646559;2.622976;3.566039;2.035067;2.294162
MGC27016;7.949743;8.193858;7.648959;7.208167;7.629926;7.446153;7.062905;7.226463;7.496718;6.984985;7.379747;7.858413;1.100017;1.234436;1.223057;1.375937;1.343469;1.132763;1.058625;0.105228;1.013935;9.671606;1.079046;1.057071;9.410793
MGC27121;1.112252;8.749419;9.164008;9.170374;8.434014;8.310262;7.450295;7.450751;7.940487;8.210715;0.916668;1.027069;1.371454;0.146885;1.319221;1.859311;1.555925;1.432696;1.366622;1.226541;1.305362;1.312329;1.233112;1.200413;1.019587
MGC2749;1.167233;1.206866;1.082043;9.017867;9.890496;1.013066;4.623206;1.385355;7.038203;5.828807;0.875679;8.224052;1.702198;2.125141;1.685658;1.480809;0;1.232727;1.923028;1.685346;0;2.023931;1.744023;9.010576;1.071753
MGC29671;1.027726;1.347499;1.247321;9.625779;1.772892;1.272806;0.907448;2.096087;1.306519;9.513128;1.073006;1.269653;3.039766;2.880846;2.069748;2.059167;0.325544;1.500728;1.832978;1.798607;0.175626;3.036188;1.791991;1.407124;1.221439
MGC3101;5.897021;2.039076;0.622332;2.907835;6.869469;3.067099;2.503138;3.494649;3.934822;4.884655;1.788081;5.564114;2.328102;0.339537;0.317476;1.713613;5.333193;1.566535;5.400423;2.309823;5.082617;3.473301;6.717047;2.016297;2.819394
MGC3121;2.151396;1.320902;1.865222;1.770473;2.982237;1.867609;1.229304;0;1.595601;1.222201;1.714613;2.049485;3.831334;0;2.577227;3.717613;4.977499;3.164749;3.104925;3.226985;3.299145;3.984957;3.271964;2.527694;4.705017
MGC3123;1.500841;1.589641;1.523963;0.121179;1.549149;1.426673;1.519389;0.165254;1.634542;1.319813;1.562773;1.637916;2.686762;2.886509;2.109238;2.622397;3.245832;2.097465;2.985092;2.715753;2.598944;3.072652;2.209138;1.820148;1.665396
MGC31967;3.011829;2.755469;2.629397;2.343918;2.247877;2.842634;2.210621;3.584881;2.012073;1.404224;1.984469;3.431881;0.529127;7.292858;3.446874;9.839973;5.041699;7.295952;5.194599;5.167598;4.284377;6.023464;3.863001;3.328043;2.840045
MGC3207;9.247144;9.240711;9.039904;9.129906;9.621618;1.124834;8.312154;9.773414;9.930389;7.438212;8.763847;9.771182;1.920809;1.818601;1.213617;1.745517;2.205331;1.475554;0.141368;1.543763;1.596499;0.166098;1.636051;1.539585;1.207481
MGC33214;1.107243;1.220557;1.371081;1.122325;1.313322;1.381806;9.090955;1.456377;8.897441;8.584385;1.070572;1.242783;2.387513;2.104133;1.659948;1.991626;2.055754;1.829227;1.660244;0.198309;1.713974;1.783536;1.909926;2.138497;1.654249
MGC33486;1.298395;9.284177;1.172704;8.868356;3.843373;8.737561;7.056683;1.828276;9.849341;1.006196;0.114541;1.003407;2.257801;2.692867;1.476186;1.820195;2.078862;1.254214;2.963349;1.626297;1.397866;0.160719;1.441769;1.284899;1.193209
MGC33530;1.011481;1.264725;1.069711;8.667943;9.388214;0.082611;7.473782;8.802102;0.873904;7.859524;8.932732;1.014786;1.921902;1.487854;1.455396;1.658781;1.541429;1.367086;1.296154;1.623918;1.631192;1.229601;1.416295;0.140459;1.059286
MGC33600;9.103077;8.311698;8.682613;6.809084;8.444476;8.270885;7.150375;6.996656;7.677248;7.563678;7.858975;7.891186;1.242321;1.294642;1.156855;1.297881;0.139076;0.102202;1.182731;1.208005;9.825334;1.051057;1.073997;1.012014;1.084141
MGC33648;5.104119;0.999669;4.710481;3.410682;7.020027;9.609295;3.384255;9.105359;2.357065;3.504296;4.407399;7.145972;1.267426;8.060802;7.589464;5.963071;7.952394;4.140297;1.242898;6.236276;5.096284;7.074116;1.087641;5.369583;1.088396
MGC34646;8.825817;8.521949;8.936944;0.856452;0.793302;7.805368;7.324993;8.525543;8.683644;0.727775;7.823791;8.746251;1.439365;1.364905;1.135952;1.390667;1.354491;0.105877;1.198039;1.233079;1.117953;1.151028;1.370861;1.187965;1.038654
MGC34647;0.109612;1.275978;2.387779;1.426615;1.398792;1.174185;9.920996;1.138492;1.310114;0.858322;1.004188;1.823677;2.503648;2.526401;2.618125;3.048822;6.121368;2.416608;1.650284;1.661092;1.473411;2.680269;1.702734;1.416291;0.124314
MGC34830;4.754969;3.306873;1.062353;2.420803;9.573379;1.122553;8.339913;9.399205;9.116557;8.938305;1.366233;2.127551;1.590044;2.031033;1.224815;2.223001;1.725347;1.804167;8.679883;1.465164;0.117541;2.013512;4.660353;1.160079;1.570311
MGC35043;9.637716;0.097125;0.793426;6.943381;8.179488;8.713108;6.703097;7.895243;8.078579;6.627394;8.690894;8.207687;1.287905;1.483143;1.276147;1.605392;1.417654;1.306896;1.434387;1.345158;1.249412;0.121549;1.423801;1.147789;1.010052
MGC35154;1.051515;9.704388;8.749982;9.067619;9.097136;9.165274;0.801756;8.943886;1.004889;8.525565;1.034591;1.003727;1.607438;1.923604;1.568709;1.700379;0.164542;1.409381;0.175157;1.541114;1.366974;1.539842;1.403864;1.443979;1.205252
MGC35206;1.059684;1.110427;1.049191;0.930807;1.403418;1.266933;7.467896;0.131591;9.651665;0.894724;1.090322;1.072846;2.064008;2.432324;1.691081;2.158477;2.266006;1.703242;1.844738;2.084151;2.031504;1.869138;2.202664;1.743315;1.576117
MGC35212;9.884018;9.949001;9.491077;9.437715;9.258537;9.261934;7.110703;0.103216;8.207859;8.383543;9.183868;0.101075;1.487142;1.816731;0.131904;0.162969;1.650034;1.418997;1.793912;1.558911;1.420067;1.395487;1.488642;1.152597;1.229736
MGC35295;9.856669;9.240027;1.092295;9.283704;1.003423;0.930344;7.647736;1.093605;8.455206;7.442874;8.260304;1.024353;1.648358;2.225409;1.570181;1.991084;1.967121;1.385476;1.588436;1.575062;1.478551;1.537343;1.402953;0.148125;1.247518
MGC35308;1.190773;1.298453;1.236737;1.200728;1.211806;1.118835;9.407547;1.122508;1.545081;1.087502;1.185184;1.702557;1.631689;1.752057;0.150861;1.748694;1.992063;0.145807;1.936972;1.609744;2.409002;1.656563;1.580116;1.556721;1.194996
MGC39497;1.190213;1.284816;1.188427;1.112866;0.102325;9.654267;8.464999;1.071158;0.943619;1.024466;1.021465;9.859279;2.264393;1.922475;1.791996;2.239211;2.267558;1.854246;1.678846;2.144973;1.669013;1.957201;1.671678;1.637431;1.397304
MGC39581;1.032767;8.908023;1.009402;7.833058;9.602635;9.524535;0.716664;9.426407;8.735892;7.585266;9.018494;1.012251;1.802057;1.565917;1.348626;1.703393;1.712306;1.426627;1.422688;1.435061;1.371389;1.494483;1.448654;1.311072;1.306102
MGC39606;9.358401;9.290808;8.805379;8.262943;9.617541;9.175108;7.445583;0.109472;7.767987;7.176171;8.758485;8.269013;1.689489;1.399011;1.505796;0.153818;1.748576;1.347061;1.301245;1.531862;1.175886;1.322645;1.322493;1.293612;0.109825
MGC39662;9.382615;8.815811;8.126321;8.200633;8.879217;8.529428;7.354079;8.938896;8.328928;7.290991;8.773172;9.952387;1.302445;1.464231;1.295298;1.411783;1.481216;1.222369;1.231866;1.319024;1.024921;1.125287;1.235909;1.158447;9.932471
MGC39681;1.130848;1.109551;1.030204;1.053312;1.049931;1.085035;0.684032;9.825094;0.884054;8.247124;8.946674;9.370876;1.479947;1.928698;1.661706;1.803735;1.660976;1.313991;1.817347;1.578277;0.149172;1.625419;1.774003;1.503889;1.308438
MGC39715;9.745183;1.033692;1.060285;9.248515;8.520104;8.797041;8.092849;9.018591;8.508338;7.933735;8.872713;7.978733;0.162859;1.666467;0;2.017954;1.671745;1.535724;1.544289;1.476507;1.433824;1.615621;1.721989;1.303773;1.113672
MGC40579;5.124114;4.874626;4.701266;5.259956;4.449564;0.914049;4.048683;5.956615;5.045266;3.096939;3.519549;5.207089;7.975098;8.945748;5.280416;6.676776;0;0.492845;7.917952;1.322399;7.659935;1.019255;7.207296;8.578246;5.081359
MGC4093;3.252757;3.866549;3.358459;3.006813;3.587424;3.764657;1.689625;4.609397;0.194639;1.809664;3.391508;4.304996;8.280815;7.820388;5.269612;5.280468;0.786791;4.124981;6.062159;0.702694;8.412066;7.828587;5.505218;4.070346;5.833208
MGC4172;1.338826;2.992713;1.149355;3.801794;2.400141;1.657093;5.942532;2.653005;1.181538;2.707228;6.172126;0.470477;4.506117;1.963583;0;5.581561;2.018638;4.672106;1.406289;2.253958;5.028245;0;2.452988;8.815684;1.997425
MGC41945;1.281492;1.220861;1.158832;0;1.183404;1.118024;9.086918;1.152303;1.069702;9.508855;1.175561;1.279545;1.978987;2.019009;1.646371;2.081906;2.071437;1.610438;1.769441;0.188029;1.609757;1.768117;2.035991;1.708512;1.401202
MGC42105;8.119609;9.293668;1.029777;7.703161;8.369646;8.277837;7.037669;9.099892;7.080453;7.410739;8.204887;1.013484;1.434532;2.034571;1.333464;3.057444;1.748233;1.837849;1.662065;1.439656;1.348564;1.270795;1.294528;1.160942;1.246458
MGC4266;1.050966;9.387392;9.370842;0.848716;1.068427;8.707439;7.236514;9.258473;7.766924;7.215655;8.973508;8.680379;1.438025;1.474304;1.368244;1.316532;1.673431;1.437154;1.353764;1.518115;1.256302;1.395154;1.503048;1.335952;1.109744
MGC4268;5.908186;5.015183;0.656462;4.084776;7.832936;5.324974;3.758793;5.234575;2.679338;3.135755;3.996077;6.677999;1.135063;1.134189;8.795433;0.896398;0;5.964204;1.103261;9.811692;1.074823;1.289091;8.516428;7.833623;1.280979
MGC4399;9.524108;9.030407;9.046413;8.473253;0.856156;7.959736;0.688485;8.503956;8.554572;8.115061;9.167725;7.873009;1.533217;0.157012;1.415046;1.673663;1.834207;1.235045;1.588264;1.634487;1.256411;1.279463;1.514818;1.233721;1.223051
MGC44505;1.430627;1.187063;1.013676;1.062738;1.076058;1.040256;8.915932;1.227303;1.110314;1.014966;1.178059;1.148685;1.680976;1.704292;1.540931;1.807394;1.662317;1.355575;1.478031;1.474612;1.344435;1.479787;1.442294;1.456113;1.222474
MGC4562;9.135074;1.196438;9.596857;6.705651;1.297535;1.176465;5.801061;1.657151;1.262426;5.370114;0;1.625166;3.514916;2.819125;2.330845;2.732974;3.701006;1.375103;2.594891;1.720728;1.631939;2.417253;2.751172;1.942337;1.688438
MGC45800;9.789043;1.171707;9.456147;8.804852;8.789603;7.854813;0.705352;8.336635;8.412492;8.226877;9.849092;8.643836;1.307276;1.563938;1.306335;1.536032;1.543705;1.301744;1.566417;1.319343;1.251439;1.439953;1.208956;1.164206;1.040995
MGC4618;5.776387;7.338688;8.471378;6.307031;6.109584;4.539882;0.373549;6.211865;8.453517;3.052555;5.951659;8.151259;1.641117;1.847593;7.204229;1.754163;1.838835;1.163603;1.331687;0;9.568032;1.602264;1.068084;8.409125;1.943643
MGC46496;9.510439;1.001269;9.173422;8.517588;9.462197;8.077695;0.069352;7.564954;8.939841;7.311715;9.546618;8.608889;1.701362;0.151598;1.220016;1.513762;1.689085;1.309282;1.304765;1.259026;1.267232;1.275622;1.277126;1.186691;1.186095
MGC48915;7.811572;8.805907;7.861219;8.027006;7.364378;6.719475;6.289215;7.649232;7.215855;6.532231;6.737057;8.362252;1.242955;1.264345;1.068007;1.406121;1.280987;1.194541;1.108002;1.173225;1.058484;1.086964;1.101975;1.005236;9.192312
MGC50273;7.377667;7.424327;8.313159;6.953288;7.031564;7.776254;5.625982;6.911633;6.927594;0.571529;6.422328;7.343023;1.302027;1.298061;0.110095;1.426455;0.130734;0.113416;0.113466;1.219789;9.698542;1.020222;1.047067;1.016351;0.931705
MGC50372;9.617627;1.068706;9.914668;8.903011;1.039363;9.769487;7.255594;9.245872;1.007719;8.444549;1.012026;9.948605;1.611275;2.024225;1.727213;2.219201;1.660408;1.629451;1.507017;1.607227;1.524307;1.618357;1.639434;1.456247;1.263233
MGC50559;9.343276;1.071178;9.805914;9.478278;9.938065;1.056063;8.317007;9.130959;8.322718;7.825993;7.413304;9.179822;1.837774;1.882671;1.437539;1.989304;1.869202;1.611259;1.683869;1.545562;1.645806;1.407809;1.535566;1.504593;0.118488
MGC50721;1.043399;1.040443;1.017418;8.515882;0.979799;9.925152;7.050387;9.808427;9.197382;7.936658;9.491991;0.099062;1.439472;1.500676;1.249326;1.626827;1.737227;1.224038;1.429693;1.281876;1.237921;1.313878;1.347191;1.257004;1.193823
MGC52057;1.058662;2.213229;1.950635;9.936671;6.431018;2.281151;1.431716;2.750198;2.730441;2.059936;3.536798;1.287405;5.751334;5.523302;1.994206;1.823538;5.575123;1.421472;3.075985;3.193794;4.693544;4.748937;4.584992;2.753269;4.192694
MGC5242;5.124792;4.931244;3.567762;4.405791;5.902616;3.756984;2.537409;3.331235;3.415891;3.120449;4.556203;0.389258;0.871702;1.037853;5.880076;4.708681;1.021141;4.315847;1.026401;7.557402;9.886917;7.310267;9.294326;4.240806;7.967791
MGC7036;4.540729;3.680966;4.027982;3.732621;3.872082;5.191078;3.218726;3.312932;3.853369;2.339056;0;5.250264;0.584019;9.396539;5.570497;8.485572;8.232344;1.031236;7.048494;1.106782;0;1.037191;8.017087;5.370709;4.162863
MGC72075;4.397057;0.313601;2.047862;3.038604;1.183249;2.247204;2.044883;1.843698;2.403455;2.199135;2.761962;1.226759;7.392154;4.603197;2.086652;2.151389;3.188116;1.602006;3.641256;6.994517;5.382864;2.441183;3.843479;2.882402;4.804702
MGC9712;1.179216;2.358889;1.494579;1.357252;0.268455;1.290311;9.079202;1.360814;1.850076;1.028735;1.210056;1.878766;5.607615;3.193726;2.761404;1.697023;4.033208;1.617257;2.400282;4.532209;3.260019;2.894554;3.121342;2.510264;1.908851
MGC9850;1.476845;7.655822;1.184207;1.490286;1.321822;2.242172;2.128253;1.522631;8.978896;0;7.169589;9.767122;1.603395;1.287767;1.442525;1.232876;0;8.839218;8.930268;1.016627;1.183082;1.566904;1.946714;1.062004;1.442311
MGEA5;3.766719;4.953535;3.900371;4.275403;0;5.274158;2.874882;5.680326;3.607981;2.707548;5.256595;4.907667;0;6.748924;6.830295;8.292084;7.202196;4.705262;6.626828;7.259616;4.422399;9.212286;5.476485;5.112538;0
MGLL;5.423215;7.747414;5.451559;6.111183;3.933408;1.382765;3.333415;9.413423;1.434615;5.443707;1.348701;3.837744;1.001308;8.521786;7.466898;6.011982;0.788649;5.264993;3.706546;1.275915;9.400557;5.739957;1.224622;6.058928;4.207286
MGMT;1.347055;7.963019;8.887652;1.376185;3.445374;7.999666;9.252768;1.932302;1.881173;1.114593;1.566276;1.744163;2.211498;1.516478;8.093857;2.332515;3.217248;1.617485;2.626999;2.116725;3.238893;1.868065;1.925681;1.911503;4.397092
MGP;0;2.908494;4.670408;8.872481;3.285537;1.955108;0;2.427254;2.472395;6.060976;1.833498;0;3.679447;0;3.870543;0;0;0;6.851688;4.226198;3.837115;0;9.444973;3.650638;4.843639
MGST1;8.372604;8.219199;7.196391;6.622997;7.722881;6.911735;6.194755;5.985136;6.713879;6.276471;9.023794;7.192366;1.349351;1.314321;1.182402;1.268147;1.392437;1.186178;1.266658;1.180295;1.265365;0.103684;1.148911;1.093024;9.187769
MIA;0.928185;1.077765;1.134102;1.298262;1.072207;1.662006;9.499545;1.381337;8.775721;7.912916;1.677026;0;1.792259;2.307784;1.687656;2.270042;2.102792;1.561836;1.318509;2.340998;1.759743;1.653052;1.666105;1.564709;1.281004
MIB1;2.452008;2.778784;2.183086;1.742221;2.165316;1.535907;1.300657;0.211698;1.696238;1.368789;1.616171;2.560823;2.123278;3.086046;2.045357;2.401987;2.859293;1.942172;2.909365;2.901288;4.383526;3.096407;2.875955;1.501117;2.881524
MICAL1;1.306077;1.281363;1.154764;8.275316;1.295703;8.464539;6.667532;1.442358;4.856639;7.550322;6.984891;9.556747;1.632143;1.347844;0;1.463483;1.743351;8.430863;9.472415;1.441976;6.075162;1.532513;9.174743;7.646588;9.833788
MICAL2;1.364035;1.481984;1.913785;1.374502;1.472075;2.207962;1.086582;1.890753;1.069381;1.433717;1.230922;1.800102;3.508987;0.452785;2.410308;2.801733;3.790037;0.282994;4.242575;2.880351;2.524722;3.776671;3.253319;2.043394;1.813448
MICB;7.379666;4.342099;3.330011;2.108979;1.630545;5.368484;2.132297;3.292648;3.507207;2.441199;1.076925;2.871662;0.554067;6.653181;4.348465;7.164966;6.262453;6.516617;8.892794;7.555771;9.211631;7.436009;9.993382;2.940539;6.311491
MID1;8.723984;9.699944;0.816932;7.957298;7.524116;7.550529;0.699725;6.883443;7.981316;6.629433;8.612376;7.832006;1.762221;1.253252;1.111485;0.146236;0.129356;1.131386;1.172849;1.180806;1.138887;0.112147;1.325053;1.083552;0.101201
MID1IP1;7.883628;5.833393;5.977405;9.062782;4.563075;6.958912;2.903913;0.941479;5.261273;3.466469;6.697749;5.361207;1.184494;1.361992;0.822313;1.158127;1.157813;0.803246;1.401024;1.055432;1.452389;1.138631;1.693856;6.312184;7.964655
MID2;1.353571;1.135505;1.174177;1.114775;1.084209;9.674452;8.988044;1.084036;1.009315;9.339422;0.130172;1.214501;1.471679;1.849279;0.133181;1.803679;1.777993;1.578322;1.593115;1.571489;0.140603;1.449387;1.506404;1.427188;1.168941
MIF;0;9.784138;9.968582;7.976997;0;0;6.947221;0;0;8.367292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIF4GD;3.535516;2.062516;3.296343;1.888664;4.021348;3.842121;1.743252;5.152515;2.698617;1.153263;2.296179;3.138667;8.622935;9.566668;4.931914;6.956152;8.957511;6.032065;6.383613;6.740123;1.072936;7.898159;0.881676;5.888021;8.052901
MINPP1;3.561987;4.550855;3.646327;2.354162;3.887378;3.182958;1.535013;4.371944;0.253028;1.794311;3.469126;3.507519;6.098292;6.385784;4.597639;0.383937;6.354926;2.545406;6.301383;6.283859;0.707295;8.293434;6.137963;5.842568;8.181399
MIOX;8.381681;0.917477;8.373139;7.653892;7.839444;8.436313;8.169087;7.550272;7.805814;7.679086;9.732706;9.371881;1.420241;1.582877;1.358863;0.143436;1.437136;1.224252;1.338557;1.120821;1.167722;1.240339;0.117107;1.285594;1.000512
MIP;8.950248;8.028597;9.175997;7.803815;1.019916;9.623634;7.539845;1.063251;7.589845;5.959382;7.093229;8.062643;1.420797;1.556335;1.220453;1.341347;1.469104;1.302442;1.360448;1.259492;1.174559;1.263194;1.317917;1.195476;1.071214
MIPOL1;1.158834;1.084427;9.602921;0.129292;9.330995;1.264868;1.076619;1.145109;8.492364;8.281622;1.103222;1.434076;0.147453;1.827395;1.320622;2.011556;0.155625;1.372605;1.636194;1.402224;2.208199;1.399422;0.168568;1.518003;1.910278
MIR16;1.408571;1.396338;1.156273;7.180546;2.416272;1.202898;7.760784;0;0.736688;8.179664;7.961992;1.153972;1.501479;0;1.094129;1.854475;1.306802;8.068903;1.285856;1.289992;1.129067;0;1.173324;5.932441;5.971496
MITF;1.482283;1.924565;1.508146;1.135552;1.872801;2.035324;1.149127;0.177049;1.270141;1.016208;1.548186;1.737082;3.280717;4.208034;0.233344;2.337646;4.794555;2.832133;3.643985;3.987413;3.263835;0.308906;0.365347;2.326195;2.391198
MIXL1;8.832438;8.681713;8.442629;7.511889;8.471995;0.795774;6.910735;7.857417;7.261432;6.900469;8.187662;7.454926;1.399263;1.357441;1.314347;1.330463;1.377851;1.214357;1.271844;1.189218;1.151846;1.186504;9.869611;1.209183;1.038865
MIZF;5.263226;4.381762;3.778471;3.361081;4.260975;3.152474;2.854106;0.534438;3.014379;2.158305;5.190204;3.834685;1.069092;8.076451;7.235661;6.364182;1.289775;5.512163;6.790082;8.122952;6.737499;9.548392;6.593005;6.022189;6.650125
MKI67;2.224798;0.234168;1.183729;1.738894;2.831358;2.553132;1.415037;2.026526;2.183783;2.117225;3.323451;0.227232;2.581946;3.758651;2.453673;1.621325;4.704878;1.309967;2.766678;2.258844;2.776853;1.861272;2.918855;0.199767;2.306851
MKI67IP;2.890633;1.608006;1.885327;1.492123;2.927767;1.962717;0;2.611581;1.902797;1.425237;1.615799;2.294689;3.967529;3.568653;2.577996;1.216738;0;1.035188;0;2.907987;3.211217;3.870587;4.192602;2.006089;3.212189
MKKS;4.074101;2.942138;2.655675;2.709698;3.531074;3.743726;2.288013;3.934825;4.274627;1.259688;2.131008;2.523011;6.611595;6.658622;5.658651;3.848242;7.793112;3.975771;4.625711;6.933314;6.732252;3.505772;7.609155;0.547796;1.076786
MKLN1;4.392797;3.089819;3.337916;3.672656;6.631623;2.985684;1.909213;3.671353;3.959824;2.428465;3.718597;3.227197;4.714417;4.863711;0;3.898097;5.305714;2.801498;3.464858;5.379832;0;5.710171;5.049852;2.926401;5.559349
MKNK1;9.193711;1.440619;1.061535;6.667871;1.093489;8.741879;6.407624;1.297778;5.467762;5.360497;1.052929;1.258089;1.118863;1.567151;7.846042;0;1.676028;1.049758;1.136298;1.688823;8.117352;1.512308;1.069954;6.885795;5.187166
MKNK2;4.426463;4.749386;3.922049;5.302829;5.096411;4.674345;0.273097;5.517772;3.358247;4.069965;4.889326;3.305505;7.897606;8.390458;0.564246;9.548469;7.987385;4.719878;6.011425;7.776205;6.042822;0.736986;8.003562;0;4.207441
MKRN2;1.616757;1.812725;1.161428;1.013265;1.641237;1.839853;1.303301;1.477451;1.224562;1.054645;1.616247;1.503178;1.941932;1.976819;1.055259;1.366025;2.730716;1.216227;0;1.696967;1.319083;1.965961;0;1.256577;0
MKRN3;1.267852;1.302673;1.038689;9.751376;1.381364;0.941754;9.633787;1.173865;1.036502;9.295017;1.022916;9.925173;2.287623;2.405705;2.040286;1.793083;2.526903;1.556237;2.552035;1.846687;1.722048;1.944441;1.961848;1.608178;1.562969
MLANA;8.268851;9.130408;8.436047;8.209643;7.537589;8.273541;6.074391;7.710194;7.567115;0.733485;8.288199;8.249648;0.112328;0.127111;1.099705;1.205597;1.303999;0.103694;1.141434;1.035425;1.029969;0.953455;1.152664;9.949338;9.178579
MLC1SA;0;1.174813;1.357608;1.701142;0;1.798342;1.152388;6.990649;2.626107;1.197609;2.487402;3.745828;0;2.934772;2.786615;3.875834;4.668727;2.863548;0;2.913687;6.273213;3.114033;3.141718;1.740968;1.896995
MLCK;9.041771;9.825929;1.000629;7.906238;8.199002;0.892313;7.018423;8.972839;0.859023;7.673476;0.856385;0.897507;1.550518;1.527952;1.328479;1.630357;1.509262;1.164013;1.421202;1.367599;0.133378;1.358228;0.122348;1.171125;0
MLF1;1.393602;0.994484;1.661145;0.103457;8.613902;9.315668;1.350871;1.484365;8.486388;7.846397;7.739607;1.009678;1.494852;3.124652;1.253025;2.080939;2.431788;1.555476;1.432086;3.144691;2.086575;1.370677;1.281221;1.378094;1.120818
MLF2;1.713255;1.500618;1.348562;1.221609;1.712504;2.759698;1.003773;2.373418;1.275038;0;2.328144;1.969942;1.695801;2.223587;0;1.981993;2.243678;1.448531;1.751512;1.743627;2.351321;1.947856;2.770322;1.446011;0
MLH1;7.149062;4.345973;6.822947;4.041248;6.690896;5.882692;4.146586;1.062712;0.474507;2.466684;2.973273;6.340692;1.075147;1.601069;5.617758;1.017423;1.314586;0.757084;4.779246;1.342247;8.846829;1.160587;1.152293;5.651512;6.983116
MLH3;2.117646;2.032675;1.984966;0.191983;1.649353;2.159476;1.323543;1.806275;2.153562;1.893579;2.520415;2.422549;4.059702;4.133127;3.151299;2.748267;3.953188;2.428272;3.779082;3.116841;3.246153;3.231911;3.961627;2.375803;2.754387
